Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset1\rose\0621.jpg,rose\0621.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0622.jpg,rose\0622.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0623.jpg,rose\0623.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0624.jpg,rose\0624.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0625.jpg,rose\0625.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0626.jpg,rose\0626.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0627.jpg,rose\0627.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0628.jpg,rose\0628.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0629.jpg,rose\0629.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0630.jpg,rose\0630.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0631.jpg,rose\0631.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0632.jpg,rose\0632.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0633.jpg,rose\0633.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0634.jpg,rose\0634.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0635.jpg,rose\0635.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0636.jpg,rose\0636.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0637.jpg,rose\0637.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0638.jpg,rose\0638.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0639.jpg,rose\0639.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0640.jpg,rose\0640.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0641.jpg,rose\0641.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0642.jpg,rose\0642.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0643.jpg,rose\0643.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0644.jpg,rose\0644.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0645.jpg,rose\0645.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0646.jpg,rose\0646.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0647.jpg,rose\0647.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0648.jpg,rose\0648.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0649.jpg,rose\0649.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0650.jpg,rose\0650.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0651.jpg,rose\0651.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0652.jpg,rose\0652.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0653.jpg,rose\0653.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0654.jpg,rose\0654.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0655.jpg,rose\0655.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0656.jpg,rose\0656.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0657.jpg,rose\0657.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0658.jpg,rose\0658.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0659.jpg,rose\0659.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0660.jpg,rose\0660.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0661.jpg,rose\0661.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0662.jpg,rose\0662.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0663.jpg,rose\0663.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0664.jpg,rose\0664.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0665.jpg,rose\0665.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0666.jpg,rose\0666.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0667.jpg,rose\0667.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0668.jpg,rose\0668.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0669.jpg,rose\0669.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0670.jpg,rose\0670.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0671.jpg,rose\0671.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0672.jpg,rose\0672.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0673.jpg,rose\0673.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0674.jpg,rose\0674.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0675.jpg,rose\0675.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0676.jpg,rose\0676.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0677.jpg,rose\0677.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0678.jpg,rose\0678.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0679.jpg,rose\0679.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0680.jpg,rose\0680.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0681.jpg,rose\0681.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0682.jpg,rose\0682.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0683.jpg,rose\0683.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0684.jpg,rose\0684.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0685.jpg,rose\0685.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0686.jpg,rose\0686.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0687.jpg,rose\0687.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0688.jpg,rose\0688.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0689.jpg,rose\0689.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0690.jpg,rose\0690.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0691.jpg,rose\0691.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0692.jpg,rose\0692.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0693.jpg,rose\0693.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0694.jpg,rose\0694.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0695.jpg,rose\0695.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0696.jpg,rose\0696.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0697.jpg,rose\0697.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0698.jpg,rose\0698.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0699.jpg,rose\0699.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0700.jpg,rose\0700.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0701.jpg,rose\0701.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0702.jpg,rose\0702.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0703.jpg,rose\0703.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0704.jpg,rose\0704.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0705.jpg,rose\0705.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0706.jpg,rose\0706.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0707.jpg,rose\0707.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0708.jpg,rose\0708.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0709.jpg,rose\0709.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0710.jpg,rose\0710.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0711.jpg,rose\0711.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0712.jpg,rose\0712.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0713.jpg,rose\0713.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0714.jpg,rose\0714.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0715.jpg,rose\0715.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0716.jpg,rose\0716.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0717.jpg,rose\0717.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0718.jpg,rose\0718.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0719.jpg,rose\0719.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0720.jpg,rose\0720.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0721.jpg,rose\0721.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0722.jpg,rose\0722.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0723.jpg,rose\0723.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0724.jpg,rose\0724.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0725.jpg,rose\0725.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0726.jpg,rose\0726.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0727.jpg,rose\0727.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0728.jpg,rose\0728.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0729.jpg,rose\0729.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0730.jpg,rose\0730.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0731.jpg,rose\0731.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0732.jpg,rose\0732.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0733.jpg,rose\0733.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0734.jpg,rose\0734.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0735.jpg,rose\0735.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0736.jpg,rose\0736.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0737.jpg,rose\0737.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0738.jpg,rose\0738.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0739.jpg,rose\0739.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0740.jpg,rose\0740.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0741.jpg,rose\0741.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0742.jpg,rose\0742.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0743.jpg,rose\0743.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0744.jpg,rose\0744.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0745.jpg,rose\0745.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0746.jpg,rose\0746.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0747.jpg,rose\0747.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0748.jpg,rose\0748.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0749.jpg,rose\0749.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0750.jpg,rose\0750.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0751.jpg,rose\0751.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0752.jpg,rose\0752.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0753.jpg,rose\0753.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0754.jpg,rose\0754.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0755.jpg,rose\0755.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0756.jpg,rose\0756.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0757.jpg,rose\0757.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0758.jpg,rose\0758.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0759.jpg,rose\0759.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0760.jpg,rose\0760.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0761.jpg,rose\0761.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0762.jpg,rose\0762.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0763.jpg,rose\0763.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0764.jpg,rose\0764.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0765.jpg,rose\0765.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0766.jpg,rose\0766.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0767.jpg,rose\0767.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0768.jpg,rose\0768.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0769.jpg,rose\0769.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0770.jpg,rose\0770.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0771.jpg,rose\0771.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0772.jpg,rose\0772.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0773.jpg,rose\0773.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0774.jpg,rose\0774.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0775.jpg,rose\0775.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0776.jpg,rose\0776.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0777.jpg,rose\0777.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0778.jpg,rose\0778.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0779.jpg,rose\0779.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0780.jpg,rose\0780.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0781.jpg,rose\0781.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0782.jpg,rose\0782.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0783.jpg,rose\0783.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0784.jpg,rose\0784.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0785.jpg,rose\0785.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0786.jpg,rose\0786.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0787.jpg,rose\0787.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0788.jpg,rose\0788.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0789.jpg,rose\0789.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0790.jpg,rose\0790.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0791.jpg,rose\0791.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0792.jpg,rose\0792.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0793.jpg,rose\0793.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0794.jpg,rose\0794.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0795.jpg,rose\0795.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0796.jpg,rose\0796.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0797.jpg,rose\0797.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0798.jpg,rose\0798.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0799.jpg,rose\0799.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0800.jpg,rose\0800.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0801.jpg,rose\0801.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0802.jpg,rose\0802.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0803.jpg,rose\0803.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0804.jpg,rose\0804.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0805.jpg,rose\0805.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0806.jpg,rose\0806.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0807.jpg,rose\0807.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0808.jpg,rose\0808.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0809.jpg,rose\0809.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0810.jpg,rose\0810.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0811.jpg,rose\0811.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0812.jpg,rose\0812.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0813.jpg,rose\0813.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0814.jpg,rose\0814.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0815.jpg,rose\0815.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0816.jpg,rose\0816.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0817.jpg,rose\0817.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0818.jpg,rose\0818.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0819.jpg,rose\0819.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0820.jpg,rose\0820.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0821.jpg,rose\0821.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0822.jpg,rose\0822.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0823.jpg,rose\0823.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0824.jpg,rose\0824.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0825.jpg,rose\0825.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0826.jpg,rose\0826.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0827.jpg,rose\0827.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0828.jpg,rose\0828.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0829.jpg,rose\0829.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0830.jpg,rose\0830.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0831.jpg,rose\0831.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0832.jpg,rose\0832.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0833.jpg,rose\0833.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0834.jpg,rose\0834.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0835.jpg,rose\0835.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0836.jpg,rose\0836.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0837.jpg,rose\0837.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0838.jpg,rose\0838.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0839.jpg,rose\0839.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0840.jpg,rose\0840.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0841.jpg,rose\0841.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0842.jpg,rose\0842.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0843.jpg,rose\0843.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0844.jpg,rose\0844.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0845.jpg,rose\0845.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0846.jpg,rose\0846.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0847.jpg,rose\0847.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0848.jpg,rose\0848.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0849.jpg,rose\0849.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0850.jpg,rose\0850.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0851.jpg,rose\0851.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0852.jpg,rose\0852.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0853.jpg,rose\0853.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0854.jpg,rose\0854.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0855.jpg,rose\0855.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0856.jpg,rose\0856.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0857.jpg,rose\0857.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0858.jpg,rose\0858.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0859.jpg,rose\0859.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0860.jpg,rose\0860.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0861.jpg,rose\0861.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0862.jpg,rose\0862.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0863.jpg,rose\0863.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0864.jpg,rose\0864.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0865.jpg,rose\0865.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0866.jpg,rose\0866.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0867.jpg,rose\0867.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0868.jpg,rose\0868.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0869.jpg,rose\0869.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0870.jpg,rose\0870.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0871.jpg,rose\0871.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0872.jpg,rose\0872.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0873.jpg,rose\0873.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0874.jpg,rose\0874.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0875.jpg,rose\0875.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0876.jpg,rose\0876.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0877.jpg,rose\0877.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0878.jpg,rose\0878.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0879.jpg,rose\0879.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0880.jpg,rose\0880.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0881.jpg,rose\0881.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0882.jpg,rose\0882.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0883.jpg,rose\0883.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0884.jpg,rose\0884.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0885.jpg,rose\0885.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0886.jpg,rose\0886.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0887.jpg,rose\0887.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0888.jpg,rose\0888.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0889.jpg,rose\0889.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0890.jpg,rose\0890.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0891.jpg,rose\0891.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0892.jpg,rose\0892.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0893.jpg,rose\0893.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0894.jpg,rose\0894.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0895.jpg,rose\0895.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0896.jpg,rose\0896.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0897.jpg,rose\0897.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0898.jpg,rose\0898.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0899.jpg,rose\0899.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0900.jpg,rose\0900.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0901.jpg,rose\0901.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0902.jpg,rose\0902.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0903.jpg,rose\0903.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0904.jpg,rose\0904.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0905.jpg,rose\0905.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0906.jpg,rose\0906.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0907.jpg,rose\0907.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0908.jpg,rose\0908.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0909.jpg,rose\0909.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0910.jpg,rose\0910.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0911.jpg,rose\0911.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0912.jpg,rose\0912.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0913.jpg,rose\0913.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0914.jpg,rose\0914.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0915.jpg,rose\0915.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0916.jpg,rose\0916.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0917.jpg,rose\0917.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0918.jpg,rose\0918.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0919.jpg,rose\0919.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0920.jpg,rose\0920.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0921.jpg,rose\0921.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0922.jpg,rose\0922.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0923.jpg,rose\0923.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0924.jpg,rose\0924.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0925.jpg,rose\0925.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0926.jpg,rose\0926.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0927.jpg,rose\0927.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0928.jpg,rose\0928.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0929.jpg,rose\0929.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0930.jpg,rose\0930.jpg,rose
